Portfolio Name,Category,Set,Product Name,Card Number,Rarity,Variance,Grade,Card Condition,Average Cost Paid,Quantity,Market Price (As of 2026-02-12),Price Override,Watchlist,Date Added,Notes
sold,Pokemon,Destined Rivals,Team Rocket's Crobat ex ,122/182,Double Rare,Holofoil,Ungraded,Near Mint,0,1,0.95,0,false,2025-07-04,
sold,Pokemon,Destined Rivals,Team Rocket's Murkrow ,200/182,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,11.33,0,false,2026-02-04,
sold,Pokemon,Destined Rivals,Zamazenta ,201/182,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,5.25,0,false,2025-10-19,
sold,Pokemon,Double Blaze,Charizard & Reshiram GX (JP),007/095,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,26.05,0,false,2025-10-30,
sold,Pokemon,Double Blaze,Muk & Alolan Muk GX (JP),029/095,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,9.11,0,false,2025-11-06,
sold,Pokemon,Dragon Majesty,Altaria GX (Secret) ,72,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,51.72,0,false,2025-05-27,
sold,Pokemon,Dream League,Solgaleo & Lunala GX (JP),020/049,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,22.56,0,false,2025-10-30,
sold,Pokemon,Evolutions,Charizard ,11/108,Holo Rare,Holofoil,Ungraded,Lightly Played,70.0000,1,88.23,0,false,2025-10-22,
sold,Pokemon,Evolutions,M Charizard EX (Full Art) ,101/108,Ultra Rare,Holofoil,Ungraded,Near Mint,169.9999,1,169.24,0,false,2025-10-22,
sold,Pokemon,Evolutions,Zapdos ,42/108,Holo Rare,Reverse Holofoil,Ungraded,Near Mint,0,2,5.77,0,false,2025-06-02,
sold,Pokemon,Evolving Skies,Dracozolt VMAX ,059/203,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.3,0,false,2025-06-02,
sold,Pokemon,Evolving Skies,Duraludon VMAX ,123/203,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.85,0,false,2025-06-02,
sold,Pokemon,Evolving Skies,Eevee ,125/203,Common,Normal,Ungraded,Near Mint,0,1,0.41,0,false,2026-01-25,
sold,Pokemon,Evolving Skies,Espeon VMAX ,065/203,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,15.27,0,false,2025-07-05,
sold,Pokemon,Evolving Skies,Glaceon VMAX ,041/203,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,7.71,0,false,2025-07-05,
sold,Pokemon,Evolving Skies,Inteleon (Secret) ,227/203,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,9.9,0,false,2025-06-12,
sold,Pokemon,Evolving Skies,Jolteon VMAX ,051/203,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,11.24,0,false,2025-07-05,
sold,Pokemon,Evolving Skies,Leafeon V (Full Art) ,166/203,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,21.05,0,false,2025-07-07,
sold,Pokemon,Evolving Skies,Sylveon VMAX ,075/203,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,19.88,0,false,2025-05-28,
sold,Pokemon,Evolving Skies,Umbreon V (Full Art) ,188/203,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,64.52,0,false,2025-06-12,
sold,Pokemon,Evolving Skies,Umbreon VMAX ,095/203,Ultra Rare,Holofoil,Ungraded,Near Mint,0,4,32.13,0,false,2025-06-12,
sold,Pokemon,Evolving Skies,Vaporeon VMAX ,030/203,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,12.24,0,false,2025-07-10,
sold,Pokemon,Evolving Skies,Zinnia's Resolve (Full Art) ,203/203,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,6.65,0,false,2025-08-27,
sold,Pokemon,EX Delta Species,Espeon (Delta Species) ,4,Holo Rare,Reverse Holofoil,Ungraded,Near Mint,0,1,280.71,160,false,2025-08-10,
sold,Pokemon,EX Delta Species,Jolteon (Delta Species) ,7,Holo Rare,Reverse Holofoil,Ungraded,Near Mint,0,1,210.54,160,false,2025-08-10,
sold,Pokemon,EX Delta Species,Umbreon (Delta Species) ,17,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,358.92,200,false,2025-08-10,
sold,Pokemon,Expedition,Charmander (97) ,97,Common,Normal,Ungraded,Near Mint,0,1,12.56,0,false,2025-06-01,
sold,Pokemon,Expedition,Charmander (98) ,98,Common,Normal,Ungraded,Near Mint,0,1,32.35,0,false,2025-06-01,
sold,Pokemon,Expedition,Charmeleon ,73,Uncommon,Normal,Ungraded,Near Mint,0,1,23.68,0,false,2025-06-01,
sold,Pokemon,EX Unseen Forces,Eevee ,55/115,Common,Reverse Holofoil,Ungraded,Damaged,0.0000,1,20.09,0,false,2025-11-03,
sold,Pokemon,EX Unseen Forces,Flareon ,5/115,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,97.12,0,false,2025-08-10,
sold,Pokemon,First Partner Pack,First Partner Pack (Kalos) ,,,Normal,Ungraded,Near Mint,0,4,30.92,0,false,2026-02-04,
sold,Pokemon,First Partner Pack,First Partner Pack (Sinnoh) ,,,Normal,Ungraded,Near Mint,0,4,25.62,0,false,2026-02-04,
sold,Pokemon,First Partner Pack,First Partner Pack (Unova) ,,,Normal,Ungraded,Near Mint,0,4,22.65,0,false,2026-02-04,
sold,Pokemon,Furious Fists,Eevee ,80,Common,Normal,Ungraded,Near Mint,0,1,1.04,0,false,2026-01-25,
sold,Pokemon,Fusion Arts,Mew V (JP),039/100,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,5.59,0,false,2025-06-02,
sold,Pokemon,Fusion Strike,Boltund VMAX ,104/264,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.19,0,false,2025-06-02,
sold,Pokemon,Fusion Strike,Celebi V (Alternate Full Art) ,245/264,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,88.3,0,false,2025-12-06,
sold,Pokemon,Fusion Strike,Eevee ,205/264,Common,Normal,Ungraded,Near Mint,0,1,0.22,0,false,2026-01-25,
sold,Pokemon,Fusion Strike,Lucario V ,146/264,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.77,0,false,2025-09-18,
sold,Pokemon,Fusion Strike,Mew VMAX (Secret) ,268/264,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,85.24,0,false,2025-05-29,
sold,Pokemon,Fusion Strike,Sidney (Full Art) ,264/264,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.66,0,false,2025-11-06,
sold,Pokemon,Future Flash,Vanillish (JP),070/066,Art Rare,Holofoil,Ungraded,Near Mint,0,1,5.28,0,false,2025-10-22,
sold,Pokemon,Gem Pack 2,Umbreon (CN),0615/15,Art Rare,Holofoil,PSA 10.0 GEM - MT,Near Mint,0,1,391.73,0,false,2026-01-12,
sold,Pokemon,Generations,Evosoda ,62,Uncommon,Normal,Ungraded,Near Mint,0,1,0.76,0,false,2025-07-07,
sold,Pokemon,Generations: Radiant Collection,Altaria ,RC24,Uncommon,Holofoil,Ungraded,Near Mint,0,1,17.17,0,false,2025-09-10,
sold,Pokemon,Generations: Radiant Collection,Charizard ,RC5,Uncommon,Holofoil,Ungraded,Near Mint,0,1,40.71,24.71,false,2025-06-02,
sold,Pokemon,Glory of Team Rocket,Team Rocket's Orbeetle (JP),104/098,Art Rare,Holofoil,Ungraded,Near Mint,0,1,4.52,0,false,2026-01-25,
sold,Pokemon,Guardians Rising,Alolan Ninetales GX ,22/145,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,7.66,0,false,2025-07-07,
sold,Pokemon,Hidden Fates,Charizard GX ,9/68,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,11.71,0,false,2025-06-02,
sold,Pokemon,Hidden Fates,Eevee (48) ,48/68,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,1.98,0,false,2026-01-25,
sold,Pokemon,Hidden Fates,Eevee (48) ,48/68,Holo Rare,Reverse Holofoil,Ungraded,Near Mint,0,1,2.81,0,false,2026-01-25,
sold,Pokemon,Hidden Fates,Eevee (49) ,49/68,Common,Normal,Ungraded,Near Mint,0,1,0.32,0,false,2026-01-25,
sold,Pokemon,Hidden Fates,Jolteon ,23/68,Rare,Normal,Ungraded,Near Mint,0,1,0.56,0,false,2026-01-25,
sold,Pokemon,Hidden Fates,Mew ,32/68,Rare,Normal,Ungraded,Near Mint,0,1,2.32,0,false,2025-12-05,
sold,Pokemon,Hidden Fates,Mewtwo GX ,31/68,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,7.71,0,false,2025-06-02,
sold,Pokemon,Hidden Fates,Raichu GX ,20/68,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.46,0,false,2025-06-02,
sold,Pokemon,Hidden Fates,Vaporeon ,18/68,Holo Rare,Reverse Holofoil,Ungraded,Near Mint,0,1,1.67,0,false,2026-01-25,
sold,Pokemon,Hidden Fates,Vaporeon ,18/68,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,0.97,0,false,2026-01-25,
sold,Pokemon,Hidden Fates: Shiny Vault,Alolan Vulpix ,SV8/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,12,0,false,2025-05-28,
sold,Pokemon,Hidden Fates: Shiny Vault,Celesteela ,SV32/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,2,5.98,0,false,2025-07-07,
sold,Pokemon,Hidden Fates: Shiny Vault,Decidueye GX ,SV47/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,24.49,0,false,2025-06-29,
sold,Pokemon,Hidden Fates: Shiny Vault,Diancie ,SV36/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,3,3.83,0,false,2025-07-07,
sold,Pokemon,Hidden Fates: Shiny Vault,Eevee ,SV41/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,2,50.39,0,false,2025-06-01,
sold,Pokemon,Hidden Fates: Shiny Vault,Froakie ,SV11/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,6.4,0,false,2025-11-06,
sold,Pokemon,Hidden Fates: Shiny Vault,Frogadier ,SV12/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,4.65,0,false,2025-11-06,
sold,Pokemon,Hidden Fates: Shiny Vault,Gible ,SV38/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,4.67,0,false,2025-07-07,
sold,Pokemon,Hidden Fates: Shiny Vault,Greninja GX ,SV56/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,107.11,0,false,2025-06-01,
sold,Pokemon,Hidden Fates: Shiny Vault,Guzzlord ,SV26/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,5.25,0,false,2025-11-06,
sold,Pokemon,Hidden Fates: Shiny Vault,Inkay ,SV17/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,3,2.27,0,false,2025-07-07,
sold,Pokemon,Hidden Fates: Shiny Vault,Kartana ,SV33/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,3.82,0,false,2025-07-07,
sold,Pokemon,Hidden Fates: Shiny Vault,Lycanroc GX (SV66) ,SV66/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,16.63,0,false,2025-06-29,
sold,Pokemon,Hidden Fates: Shiny Vault,Magnemite ,SV27/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,2.43,0,false,2025-11-06,
sold,Pokemon,Hidden Fates: Shiny Vault,Magneton ,SV28/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,4.59,0,false,2025-11-06,
sold,Pokemon,Hidden Fates: Shiny Vault,Magnezone ,SV29/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,3.21,0,false,2025-11-06,
sold,Pokemon,Hidden Fates: Shiny Vault,Naganadel GX ,SV63/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,14.85,0,false,2025-06-29,
sold,Pokemon,Hidden Fates: Shiny Vault,Noibat ,SV43/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,3,4.87,0,false,2025-07-07,
sold,Pokemon,Hidden Fates: Shiny Vault,Pheromosa ,SV5/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,11.57,0,false,2025-11-06,
sold,Pokemon,Hidden Fates: Shiny Vault,Rockruff ,SV23/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,2,3.76,0,false,2025-07-07,
sold,Pokemon,Hidden Fates: Shiny Vault,Rowlet ,SV2/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,5.32,0,false,2025-08-10,
sold,Pokemon,Hidden Fates: Shiny Vault,Shuppet ,SV16/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,3.05,0,false,2025-07-07,
sold,Pokemon,Hidden Fates: Shiny Vault,Swablu ,SV42/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,5.01,0,false,2026-01-08,
sold,Pokemon,Hidden Fates: Shiny Vault,Xurkitree ,SV14/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,4.59,0,false,2025-07-07,
sold,Pokemon,Hidden Fates: Shiny Vault,Zorua ,SV25/SV94,Shiny Holo Rare,Holofoil,Ungraded,Near Mint,0,1,11.99,0,false,2025-05-28,
sold,Pokemon,Hot Air Arena,Arven's Greedent (JP),075/063,Art Rare,Holofoil,Ungraded,Near Mint,0,1,5.34,0,false,2026-01-25,
sold,Pokemon,Hot Air Arena,Cynthia's Garchomp ex (JP),087/063,Secret Art Rare,Holofoil,Ungraded,Near Mint,0,1,183.54,130.28,false,2025-11-27,
sold,Pokemon,Inferno X,Ambipom ,092/080,Art Rare,Holofoil,Ungraded,Near Mint,0,2,2.02,0,false,2026-01-25,
sold,Pokemon,Inferno X,Charcadet ,083/080,Art Rare,Holofoil,Ungraded,Near Mint,0,2,2.19,0,false,2026-01-25,
sold,Pokemon,Inferno X,Dawn ,106/080,Super Rare,Holofoil,Ungraded,Near Mint,0,1,9.9,0,false,2025-11-23,
sold,Pokemon,Inferno X,Dewgong ,084/080,Art Rare,Holofoil,Ungraded,Near Mint,0,1,3.05,0,false,2026-01-25,
sold,Pokemon,Inferno X,Empoleon ex ,099/080,Super Rare,Holofoil,Ungraded,Near Mint,0,1,2.04,0,false,2026-02-04,
sold,Pokemon,Inferno X,Flygon ,088/080,Art Rare,Holofoil,Ungraded,Near Mint,0,5,2.43,0,false,2026-01-25,
sold,Pokemon,Inferno X,Heat Burner ,101/080,Super Rare,Holofoil,Ungraded,Near Mint,0,1,0.52,0,false,2026-02-04,
sold,Pokemon,Inferno X,Ludicolo ,081/080,Art Rare,Holofoil,Ungraded,Near Mint,0,4,2.12,0,false,2026-01-25,
sold,Pokemon,Inferno X,Nymble ,082/080,Art Rare,Holofoil,Ungraded,Near Mint,0,2,1.28,0,false,2026-01-25,
sold,Pokemon,Inferno X,Rotom ex ,096/080,Super Rare,Holofoil,Ungraded,Near Mint,0,1,1.57,0,false,2026-02-04,
sold,Pokemon,Inferno X,Rotom ex ,112/080,Special Art Rare,Holofoil,Ungraded,Near Mint,0,1,13.04,0,false,2026-01-08,
sold,Pokemon,Inferno X,Rotom ex ,029/080,Double Rare,Holofoil,Ungraded,Near Mint,0,1,0.27,0,false,2026-02-04,
sold,Pokemon,Inferno X,Togedemaru ,090/080,Art Rare,Holofoil,Ungraded,Near Mint,0,4,1.97,0,false,2026-01-25,
sold,Pokemon,Inferno X,Toxtricity ,089/080,Art Rare,Holofoil,Ungraded,Near Mint,0,8,1.54,0,false,2026-01-25,
sold,Pokemon,Inferno X,Wigglytuff ,091/080,Art Rare,Holofoil,Ungraded,Near Mint,0,4,7.93,0,false,2026-01-25,
sold,Pokemon,Inferno X,Yamper ,086/080,Art Rare,Holofoil,Ungraded,Near Mint,0,7,2.39,0,false,2026-01-25,
sold,Pokemon,Journey Together,Amoonguss ex ,011/159,Double Rare,Holofoil,Ungraded,Near Mint,0,1,0.74,0,false,2025-09-15,
sold,Pokemon,Journey Together,Dudunsparce ex ,178/159,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.46,0,false,2025-11-06,
sold,Pokemon,Journey Together,Lycanroc ,166/159,Illustration Rare,Holofoil,Ungraded,Near Mint,0,2,3.09,0,false,2025-10-19,
sold,Pokemon,Journey Together,N's Zoroark ex ,098/159,Double Rare,Holofoil,Ungraded,Near Mint,0,1,2.2,0,false,2025-11-06,
sold,Pokemon,Jumbo Cards,Blastoise ex ,009/165,Double Rare,Holofoil,Ungraded,Near Mint,0,1,2.32,0,false,2026-02-04,
sold,Pokemon,Jumbo Cards,Victini ,208,Promo,Holofoil,Ungraded,Near Mint,0,1,2.29,0,false,2026-02-04,
sold,Pokemon,Jungle,Eevee ,51,Common,Unlimited,Ungraded,Near Mint,0,1,1.56,0,false,2026-01-25,
sold,Pokemon,Jungle,Eevee ,51,Common,1st Edition,Ungraded,Near Mint,0,1,22.87,0,false,2026-01-08,
sold,Pokemon,Legendary Treasures: Radiant Collections,Mew EX (Full Art) ,RC24,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,224.85,100.3,false,2025-06-04,
sold,Pokemon,Legendary Treasures: Radiant Collections,Purrloin ,RC13,Uncommon,Holofoil,Ungraded,Near Mint,0,1,7.78,0,false,2025-10-19,
sold,Pokemon,Legendary Treasures: Radiant Collections,Stunfisk ,RC12,Uncommon,Holofoil,Ungraded,Near Mint,0,1,3.79,0,false,2025-10-19,
sold,Pokemon,Legendary Treasures: Radiant Collections,Teddiursa ,RC15,Common,Holofoil,Ungraded,Near Mint,0,1,5.47,0,false,2025-10-19,
sold,Pokemon,Legendary Treasures: Radiant Collections,Ursaring ,RC16,Common,Holofoil,Ungraded,Near Mint,0,1,7.28,0,false,2025-10-19,
sold,Pokemon,Lost Origin,Giratina V ,130/196,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.66,0,false,2025-06-02,
sold,Pokemon,Lost Origin Trainer Gallery,Chandelure ,TG04/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.91,0,false,2025-07-07,
sold,Pokemon,Lost Origin Trainer Gallery,Gengar ,TG06/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,53.49,0,false,2025-06-01,
sold,Pokemon,Lost Origin Trainer Gallery,Nessa ,TG27/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,13.66,0,false,2026-02-04,
sold,Pokemon,Lost Origin Trainer Gallery,Parasect ,TG01/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.55,0,false,2025-07-07,
sold,Pokemon,Lost Origin Trainer Gallery,Roserade ,TG02/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.22,0,false,2025-07-07,
sold,Pokemon,Lost Origin Trainer Gallery,Spiritomb ,TG09/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.74,0,false,2025-07-07,
sold,Pokemon,Lost Thunder,Blacephalon GX (Full Art) ,199,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,27.72,0,false,2025-06-12,
sold,Pokemon,Lost Thunder,Zeraora GX (Secret) ,221,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,59.51,0,false,2026-02-11,
sold,Pokemon,Majestic Dawn,Eevee (63) ,63,Common,Normal,Ungraded,Near Mint,0,1,3.82,0,false,2025-08-24,
sold,Pokemon,Majestic Dawn,Leafeon ,7,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,117.81,0,false,2025-08-10,
sold,Pokemon,Mask of Change,Fezandipiti (JP),108/101,Art Rare,Holofoil,Ungraded,Near Mint,0,2,4.85,0,false,2026-01-25,
sold,Pokemon,Mask of Change,Lairon (JP),111/101,Art Rare,Holofoil,Ungraded,Near Mint,0,2,4.39,0,false,2026-01-25,
sold,Pokemon,Mask of Change,Okidogi (JP),110/101,Art Rare,Holofoil,Ungraded,Near Mint,0,1,3.37,0,false,2026-01-25,
sold,Pokemon,Mask of Change,Timburr (JP),109/101,Art Rare,Holofoil,Ungraded,Near Mint,0,2,4.58,0,false,2026-01-25,
sold,Pokemon,Mask of Change,Wattrel (JP),105/101,Art Rare,Holofoil,Ungraded,Near Mint,0,1,5.67,0,false,2026-01-25,
sold,Pokemon,Mega Brave,Shroodle (JP),072/063,Art Rare,Holofoil,Ungraded,Near Mint,0,2,4.01,0,false,2026-01-25,
sold,Pokemon,Mega Brave,Spiritomb (JP),071/063,Art Rare,Holofoil,Ungraded,Near Mint,0,1,4.63,0,false,2026-01-25,
sold,Pokemon,MEGA Dream ex,Iono's Bellibolt ex ,236/193,Special Art Rare,Holofoil,Ungraded,Near Mint,0,1,85.65,0,false,2026-02-04,
sold,Pokemon,Mega Evolution,Acerola's Mischief ,165/132,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,3.69,0,false,2025-10-19,
sold,Pokemon,Mega Evolution,Air Balloon ,166/132,Ultra Rare,Holofoil,Ungraded,Near Mint,0,3,3.9,0,false,2026-01-08,
sold,Pokemon,Mega Evolution,Buddy-Buddy Poffin ,167/132,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,6.18,0,false,2025-10-19,
sold,Pokemon,Mega Evolution,Bulbasaur ,133/132,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,22.02,0,false,2025-11-06,
sold,Pokemon,Mega Evolution,Clawitzer ,141/132,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,2.12,0,false,2025-10-19,
sold,Pokemon,Mega Evolution,Delibird ,152/132,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,2.82,0,false,2025-11-06,
sold,Pokemon,Mega Evolution,Exeggutor ,135/132,Illustration Rare,Holofoil,Ungraded,Near Mint,0,2,5.78,0,false,2025-10-19,
sold,Pokemon,Mega Evolution,Gumshoos ,153/132,Illustration Rare,Holofoil,Ungraded,Near Mint,0,3,4.18,0,false,2026-01-08,
sold,Pokemon,Mega Evolution,Helioptile ,143/132,Illustration Rare,Holofoil,Ungraded,Near Mint,0,2,3.59,0,false,2025-10-19,
sold,Pokemon,Mega Evolution,Houndstone ,145/132,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,2.75,0,false,2025-10-19,
sold,Pokemon,Mega Evolution,Inteleon ,142/132,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,3,0,false,2026-01-08,
sold,Pokemon,Mega Evolution,Lillie's Determination ,119/132,Uncommon,Reverse Holofoil,Ungraded,Near Mint,0,3,0.84,0,false,2025-10-30,
sold,Pokemon,Mega Evolution,Litleo ,139/132,Illustration Rare,Holofoil,Ungraded,Near Mint,0,2,3.82,0,false,2026-02-04,
sold,Pokemon,Mega Evolution,Lt. Surge's Bargain ,170/132,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.81,0,false,2025-11-06,
sold,Pokemon,Mega Evolution,Marshadow ,146/132,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,17.46,0,false,2025-10-19,
sold,Pokemon,Mega Evolution,Mega Abomasnow ex ,036/132,Double Rare,Holofoil,Ungraded,Near Mint,0,2,0.79,0,false,2026-02-04,
sold,Pokemon,Mega Evolution,Mega Absol ex ,180/132,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,70.32,0,false,2025-12-05,
sold,Pokemon,Mega Evolution,Mega Absol ex ,086/132,Double Rare,Holofoil,Ungraded,Near Mint,0,1,1.05,0,false,2026-02-04,
sold,Pokemon,Mega Evolution,Mega Camerupt ex ,022/132,Double Rare,Holofoil,Ungraded,Near Mint,0,1,0.7,0,false,2026-02-04,
sold,Pokemon,Mega Evolution,Mega Kangaskhan ex ,104/132,Double Rare,Holofoil,Ungraded,Near Mint,0,2,1.11,0,false,2026-02-04,
sold,Pokemon,Mega Evolution,Mega Kangaskhan ex ,164/132,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,6.15,0,false,2025-10-13,
sold,Pokemon,Mega Evolution,Mega Lucario ex ,160/132,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,20.28,0,false,2025-11-06,
sold,Pokemon,Mega Evolution,Mega Lucario ex ,077/132,Double Rare,Holofoil,Ungraded,Near Mint,0,2,1.28,0,false,2026-02-04,
sold,Pokemon,Mega Evolution,Mega Manectric ex ,050/132,Double Rare,Holofoil,Ungraded,Near Mint,0,1,0.7,0,false,2026-02-04,
sold,Pokemon,Mega Evolution,Mega Mawile ex ,094/132,Double Rare,Holofoil,Ungraded,Near Mint,0,2,0.83,0,false,2026-02-04,
sold,Pokemon,Mega Evolution,Mega Mawile ex ,162/132,Ultra Rare,Holofoil,Ungraded,Near Mint,0,3,3.87,0,false,2025-11-06,
sold,Pokemon,Mega Evolution,Mega Venusaur ex ,003/132,Double Rare,Holofoil,Ungraded,Near Mint,0,1,0.97,0,false,2026-02-04,
sold,Pokemon,Mega Evolution,Mega Venusaur ex ,155/132,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,15.41,0,false,2025-10-13,
sold,Pokemon,Mega Evolution,Premium Power Pro ,174/132,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,3.99,0,false,2025-10-19,
sold,Pokemon,Mega Evolution,Rare Candy ,175/132,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,5.95,0,false,2025-10-19,
sold,Pokemon,Mega Evolution,Shroodle ,149/132,Illustration Rare,Holofoil,Ungraded,Near Mint,0,2,2.2,0,false,2025-10-19,
sold,Pokemon,Mega Evolution,Shuckle ,136/132,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,5.47,0,false,2025-10-19,
sold,Pokemon,Mega Evolution,Snover ,140/132,Illustration Rare,Holofoil,Ungraded,Near Mint,0,2,2.37,0,false,2025-10-19,
sold,Pokemon,Mega Evolution,Spearow ,151/132,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,3.26,0,false,2025-10-19,
sold,Pokemon,Mega Evolution,Stufful ,154/132,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,5.43,0,false,2025-11-06,
sold,Pokemon,Mega Evolution,Vulpix ,138/132,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,16.73,0,false,2025-11-06,
sold,Pokemon,Mega Evolution,Wally's Compassion ,186/132,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,32.13,0,false,2025-11-06,
sold,Pokemon,Mega Evolution Promos,Bulbasaur (Mega Evolution Stamped) ,133/132,Illustration Rare,Holofoil,Ungraded,Near Mint,0,3,20,0,false,2025-10-13,
sold,Pokemon,Mega Evolution Promos,Charcadet - 022 ,022,Promo,Holofoil,Ungraded,Near Mint,0,1,2.92,0,false,2026-01-08,
sold,Pokemon,Mega Evolution Promos,Drifloon ,005,Promo,Holofoil,Ungraded,Near Mint,0,1,1.31,0,false,2026-02-04,
sold,Pokemon,Mega Evolution Promos,Riolu ,010,Promo,Holofoil,Ungraded,Near Mint,0,1,9.76,0,false,2026-01-08,
sold,Pokemon,Mega Symphonia,Alakazam (JP),071/063,Art Rare,Holofoil,Ungraded,Near Mint,0,1,8.48,0,false,2026-01-25,
sold,Pokemon,Mega Symphonia,Clawitzer (JP),068/063,Art Rare,Holofoil,Ungraded,Near Mint,0,3,4.29,0,false,2026-01-25,
sold,Pokemon,Mega Symphonia,Litleo (JP),066/063,Art Rare,Holofoil,Ungraded,Near Mint,0,2,6.09,0,false,2026-01-25,
sold,Pokemon,Mega Symphonia,Mega Gardevoir ex (JP),087/063,Special Art Rare,Holofoil,Ungraded,Near Mint,0,1,172.34,0,false,2026-02-04,
